mls_id,style,street,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,livability_score,amenities,commute,cost_of_living,crime,employment,health,housing,schools,ratings
ML81942057,single family,640  San Benito Ave,Los Gatos,CA,95030,2.0,2.0,0.0,1269.0,1949.0,25.0,1999888,2023-09-22,2200000.0,2023-10-17,6695.0,1734.0,37.235712,-121.98000800000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81940284,single family,16362  Aztec Ridge Dr,Los Gatos,CA,95030,3.0,3.0,0.0,4000.0,1975.0,48.0,2999000,2023-08-30,2800000.0,2023-10-17,40742.0,700.0,37.208205,-121.959969,3.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81942144,townhomes,15400  Winchester Blvd,Los Gatos,CA,95030,3.0,2.0,1.0,1800.0,1972.0,30.0,1650000,2023-09-16,1690000.0,2023-10-16,2132.0,939.0,37.244403000000005,-121.973681,2.0,520.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81932480,single family,103  Kennedy Ct,Los Gatos,CA,95032,5.0,5.0,0.0,4700.0,1995.0,66.0,6750000,2023-08-07,6750000.0,2023-10-12,22168.0,1436.0,37.220222,-121.952638,2.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81937699,single family,8  Grove St,Los Gatos,CA,95030,4.0,3.0,1.0,2680.0,2009.0,58.0,2989000,2023-08-15,3000000.0,2023-10-12,9070.0,1119.0,37.218396999999996,-121.975909,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81940694,single family,147  Arroyo Grande Way,Los Gatos,CA,95032,3.0,2.0,0.0,1150.0,1958.0,38.0,1998000,2023-09-04,2268000.0,2023-10-12,8244.0,1972.0,37.25,-121.962884,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81942841,single family,16407  Shady View Ln,Los Gatos,CA,95032,3.0,2.0,0.0,1462.0,1952.0,19.0,2499000,2023-09-22,2928000.0,2023-10-11,8680.0,2003.0,37.230184,-121.956604,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81937927,single family,15880  Lomas Ln,Los Gatos,CA,95030,5.0,3.0,0.0,5400.0,1978.0,62.0,3500000,2023-08-10,3400000.0,2023-10-11,56628.0,630.0,37.236899,-122.008604,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81934430,single family,100  Leotar Ct,Los Gatos,CA,95032,5.0,3.0,2.0,4400.0,1980.0,93.0,4998000,2023-07-10,4450000.0,2023-10-11,40393.0,1011.0,37.219892,-121.949329,2.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81940769,single family,23491  Summit Rd,Los Gatos,CA,95033,5.0,4.0,1.0,5097.0,1987.0,35.0,2775000,2023-09-05,2750000.0,2023-10-10,144750.0,540.0,37.13007,-121.952611,2.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81941532,single family,107  Shire Ct,Los Gatos,CA,95032,5.0,3.0,1.0,2542.0,1976.0,29.0,2998500,2023-09-11,2800000.0,2023-10-10,17794.0,1101.0,37.252546,-121.984305,2.0,38.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81937289,single family,1445  Elwood Dr,Los Gatos,CA,95032,4.0,2.0,1.0,2190.0,1966.0,59.0,2598800,2023-08-12,2675000.0,2023-10-10,8186.0,1221.0,37.267701,-121.990525,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81939048,single family,698  Bicknell Rd,Los Gatos,CA,95030,4.0,3.0,0.0,2764.0,1973.0,53.0,3800000,2023-08-18,3800000.0,2023-10-10,22412.0,1375.0,37.252786,-121.981131,1.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81940370,single family,754  Solita Ct,Los Gatos,CA,95030,4.0,2.0,1.0,2711.0,1967.0,40.0,3400000,2023-08-31,3230000.0,2023-10-10,40049.0,1191.0,37.251195,-121.984755,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81940750,single family,105  Albert Ct,Los Gatos,CA,95032,5.0,3.0,0.0,2661.0,1966.0,31.0,3298000,2023-09-05,3298000.0,2023-10-06,8773.0,1239.0,37.231774,-121.96973999999999,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81939115,townhomes,124  Altura Vista,Los Gatos,CA,95032,3.0,2.0,1.0,2203.0,1975.0,45.0,1999000,2023-08-22,2060000.0,2023-10-06,1882.0,935.0,37.260088,-121.990343,2.0,820.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81939129,single family,154  Gemini Ct,Los Gatos,CA,95032,4.0,3.0,1.0,2864.0,2016.0,31.0,2999000,2023-09-05,3075000.0,2023-10-06,9115.0,1074.0,37.235984,-121.91141,2.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81940569,single family,846  Cherrystone Dr,Los Gatos,CA,95032,4.0,2.0,1.0,2120.0,1962.0,35.0,2499000,2023-09-01,2890000.0,2023-10-06,8887.0,1363.0,37.235631,-121.95815800000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81938500,single family,16166  Los Gatos Almaden Rd,Los Gatos,CA,95032,3.0,2.0,1.0,1315.0,1955.0,39.0,2199000,2023-08-21,2504006.0,2023-09-29,9988.0,1904.0,37.242495,-121.95246499999999,1.0,0.0,4.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81916757,multi family,15054  Downing Oak Ct,Los Gatos,CA,95032,5.0,4.0,0.0,2716.0,1978.0,130.0,2250000,2023-01-21,2050000.0,2023-05-31,9875.0,755.0,37.240827,-121.93203500000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922049,single family,19170  Old Vineyard Rd,Los Gatos,CA,95033,4.0,2.0,1.0,2202.0,1978.0,40.0,1699000,2023-04-21,1699000.0,2023-05-31,36068.0,772.0,37.204977,-122.064054,2.0,261.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925322,single family,157  Las Astas Dr,Los Gatos,CA,95032,3.0,2.0,0.0,1321.0,1958.0,40.0,1999999,2023-04-20,2025000.0,2023-05-30,6614.0,1533.0,37.249725,-121.963652,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81928036,townhomes,121  El Altillo,Los Gatos,CA,95032,3.0,2.0,1.0,2300.0,1969.0,14.0,1750000,2023-05-12,1750000.0,2023-05-26,1983.0,761.0,37.25967,-121.987121,2.0,817.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925001,single family,95  Wadsworth Ave,Los Gatos,CA,95030,3.0,2.0,0.0,1513.0,1925.0,38.0,2199956,2023-04-18,2912280.0,2023-05-26,34199.0,1925.0,37.225082,-121.99294499999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81927022,single family,15461  Benedict Ln,Los Gatos,CA,95032,2.0,1.0,0.0,1173.0,1951.0,22.0,1499999,2023-05-04,2100000.0,2023-05-26,9375.0,1790.0,37.243970000000004,-121.96195300000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81926060,single family,830  Cherrystone Dr,Los Gatos,CA,95032,4.0,2.0,1.0,2146.0,1961.0,23.0,2598000,2023-05-02,3205000.0,2023-05-25,8889.0,1493.0,37.235799,-121.95937099999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925631,single family,16100  Blossom Hill Rd,Los Gatos,CA,95032,4.0,2.0,1.0,1982.0,1971.0,33.0,2398000,2023-04-22,2625000.0,2023-05-25,10006.0,1324.0,37.234549,-121.95093700000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925129,single family,275  Hershner Ct,Los Gatos,CA,95032,3.0,2.0,0.0,1272.0,1963.0,36.0,1350000,2023-04-19,1400000.0,2023-05-25,6855.0,1101.0,37.242464,-121.92955800000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924638,single family,25218  Quail Ridge Rd,Los Gatos,CA,95033,3.0,2.0,0.0,2030.0,1976.0,36.0,1679000,2023-04-19,1950000.0,2023-05-25,118048.0,961.0,37.10702,-121.92371200000001,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923798,single family,138  Forest Hill Dr,Los Gatos,CA,95032,3.0,2.0,0.0,1573.0,1962.0,49.0,1885000,2023-04-06,2200000.0,2023-05-25,8165.0,1399.0,37.238153000000004,-121.92623400000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925789,single family,205  Creekside Village Dr,Los Gatos,CA,95032,3.0,2.0,1.0,1747.0,2005.0,23.0,2190000,2023-05-02,2220000.0,2023-05-25,5747.0,1271.0,37.228715,-121.976825,2.0,240.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81926875,single family,219  Westchester Dr,Los Gatos,CA,95032,4.0,2.0,1.0,2130.0,1967.0,21.0,2288000,2023-05-03,2820000.0,2023-05-24,9483.0,1324.0,37.242096999999994,-121.94118,1.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925107,single family,14715  Eastview Dr,Los Gatos,CA,95032,4.0,3.0,0.0,2982.0,1961.0,29.0,4299000,2023-04-25,4350000.0,2023-05-24,17594.0,1459.0,37.254929,-121.973104,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81921882,single family,16365 E LA Chiquita Ave,Los Gatos,CA,95032,4.0,3.0,0.0,2865.0,1949.0,68.0,3494998,2023-03-17,3450000.0,2023-05-24,10032.0,1204.0,37.230859,-121.958914,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924220,single family,209  Old Adobe Rd,Los Gatos,CA,95032,4.0,3.0,0.0,2723.0,1961.0,43.0,3068000,2023-04-11,3015000.0,2023-05-24,11016.0,1107.0,37.254467,-121.990994,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81926265,single family,107  Belwood Gtwy,Los Gatos,CA,95032,3.0,2.0,0.0,2016.0,1964.0,24.0,2275000,2023-04-29,2585000.0,2023-05-23,10698.0,1282.0,37.234963,-121.91703500000001,1.0,60.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924037,townhomes,123  Vista Del Lago,Los Gatos,CA,95032,3.0,2.0,1.0,1848.0,1975.0,40.0,1499000,2023-04-12,1470000.0,2023-05-22,923.0,795.0,37.259112,-121.98836399999999,2.0,570.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81896294,single family,26700  Loma Prieta Way,Los Gatos,CA,95033,5.0,5.0,1.0,7733.0,1987.0,315.0,3375000,2022-07-11,3500000.0,2023-05-22,229823.0,453.0,37.103877000000004,-121.880576,3.0,0.0,4.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925833,single family,216  Alexander Ave,Los Gatos,CA,95030,5.0,3.0,1.0,3017.0,1918.0,24.0,3800000,2023-04-25,3750000.0,2023-05-19,11400.0,1243.0,37.229627,-121.98823600000001,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925353,single family,21492  Mary Alice Way,Los Gatos,CA,95033,2.0,2.0,0.0,1701.0,1936.0,29.0,1085000,2023-04-20,1300000.0,2023-05-19,49658.0,764.0,37.156233,-121.98503600000001,2.0,115.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924020,single family,21398  Sunnyside Rd,Los Gatos,CA,95033,3.0,2.0,0.0,1586.0,1936.0,41.0,1100000,2023-04-08,1060000.0,2023-05-19,23718.0,668.0,37.160425,-121.96881200000001,1.0,0.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924619,single family,239  Loma Alta Ave,Los Gatos,CA,95030,2.0,2.0,0.0,1183.0,1956.0,34.0,2000000,2023-04-15,2200000.0,2023-05-19,5989.0,1860.0,37.217968,-121.96693400000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924212,single family,168  Jackson St,Los Gatos,CA,95030,3.0,2.0,0.0,1954.0,1938.0,37.0,2596000,2023-04-11,2800000.0,2023-05-18,15242.0,1433.0,37.216359000000004,-121.975493,1.0,0.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81918527,single family,127  Vista Real Ct,Los Gatos,CA,95032,3.0,2.0,1.0,2248.0,1992.0,97.0,2395000,2023-02-10,2349225.0,2023-05-18,8557.0,1045.0,37.245676,-121.950617,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923520,single family,16561  Oleander Ave,Los Gatos,CA,95032,4.0,3.0,1.0,2782.0,1951.0,43.0,3750000,2023-04-04,3925000.0,2023-05-17,9485.0,1411.0,37.238207,-121.959455,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81919279,single family,108  Colorado Ct,Los Gatos,CA,95032,4.0,4.0,2.0,5542.0,1982.0,87.0,3620000,2023-02-18,3620000.0,2023-05-16,41548.0,653.0,37.224013,-121.914657,2.0,23.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922851,single family,1661  Elwood Dr,Los Gatos,CA,95032,4.0,2.0,0.0,1710.0,1967.0,43.0,1948000,2023-04-03,2305000.0,2023-05-16,6282.0,1348.0,37.264532,-121.988949,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923813,single family,193  LA Canada Ct,Los Gatos,CA,95032,3.0,1.0,0.0,1280.0,1958.0,35.0,1500000,2023-04-11,1900000.0,2023-05-16,7068.0,1484.0,37.24969,-121.96208899999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81925029,townhomes,119  Milmar Way,Los Gatos,CA,95032,2.0,2.0,0.0,1015.0,1972.0,28.0,949000,2023-04-18,1200000.0,2023-05-16,1895.0,1182.0,37.241633,-121.94481599999999,1.0,404.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923258,single family,130  Clover Way,Los Gatos,CA,95032,6.0,5.0,0.0,3051.0,1957.0,45.0,4500000,2023-03-31,4250000.0,2023-05-15,14915.0,1393.0,37.224323999999996,-121.955832,1.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922806,single family,17200  Crescent Dr,Los Gatos,CA,95030,4.0,3.0,0.0,3170.0,1960.0,49.0,3300000,2023-03-27,3300000.0,2023-05-15,42567.0,1041.0,37.218616,-121.96119099999999,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81926161,single family,328  Westhill Dr,Los Gatos,CA,95032,3.0,2.0,0.0,1430.0,1964.0,15.0,2149000,2023-04-27,2315000.0,2023-05-12,10581.0,1619.0,37.231511,-121.917464,1.0,60.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923082,single family,15116  Blossom Hill Rd,Los Gatos,CA,95032,3.0,1.0,0.0,1304.0,1940.0,43.0,1475000,2023-03-30,1800000.0,2023-05-12,14749.0,1380.0,37.235957,-121.93331200000002,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923682,single family,126  Highland Oaks Way,Los Gatos,CA,95032,4.0,2.0,0.0,1691.0,1957.0,30.0,2375000,2023-04-12,2485000.0,2023-05-12,10733.0,1470.0,37.248344,-121.95902099999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81915057,single family,16000  Glen Una Dr,Los Gatos,CA,95030,3.0,3.0,0.0,3918.0,1974.0,144.0,4488000,2022-12-19,4400000.0,2023-05-12,121319.0,1123.0,37.236239000000005,-122.02242199999999,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920147,single family,20919  Comanche Trl,Los Gatos,CA,95033,2.0,2.0,0.0,1100.0,1926.0,72.0,798000,2023-03-01,798000.0,2023-05-12,4381.0,725.0,37.161722999999995,-121.97783700000001,1.0,165.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81914829,single family,24060  Summit Woods Dr,Los Gatos,CA,95033,4.0,3.0,0.0,3315.0,1974.0,48.0,1899000,2023-03-25,2000000.0,2023-05-12,50181.0,603.0,37.114529,-121.948902,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924780,single family,15940  Overlook Dr,Los Gatos,CA,95030,4.0,4.0,0.0,2749.0,1963.0,26.0,3975000,2023-04-15,4100000.0,2023-05-11,48735.0,1491.0,37.235539,-122.017878,1.0,25.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924539,single family,108  Los Gatos Blvd,Los Gatos,CA,95030,3.0,2.0,1.0,2122.0,2007.0,26.0,2999999,2023-04-13,3150000.0,2023-05-09,6387.0,1484.0,37.222203,-121.971852,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81914291,single family,204  Wilder Ave,Los Gatos,CA,95030,3.0,2.0,0.0,1805.0,1910.0,154.0,3000000,2022-12-05,2900000.0,2023-05-08,4643.0,1607.0,37.226753,-121.98286599999999,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81921930,single family,259  Old Adobe Rd,Los Gatos,CA,95032,4.0,2.0,1.0,2362.0,1962.0,27.0,2699000,2023-04-11,2770000.0,2023-05-08,10886.0,1173.0,37.251698,-121.99048700000002,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924963,single family,5  Tait Ave,Los Gatos,CA,95030,3.0,3.0,0.0,2206.0,1995.0,0.0,3450000,2023-05-04,3500000.0,2023-05-04,5006.0,1587.0,37.223839,-121.985972,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
223006226,single family,12260  Indian Trail Rd,Los Gatos,CA,95033,4.0,3.0,2.0,3183.0,1988.0,98.0,1750000,2023-01-26,1500000.0,2023-05-04,667339.0,471.0,37.253654,-122.126478,3.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81921193,single family,14734  LA Rinconada Dr,Los Gatos,CA,95032,5.0,3.0,1.0,3175.0,1956.0,41.0,4300000,2023-03-23,4300000.0,2023-05-03,18500.0,1354.0,37.254366999999995,-121.97355800000001,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81924135,townhomes,134  Milmar Way,Los Gatos,CA,95032,3.0,2.0,0.0,1218.0,1972.0,23.0,1195000,2023-04-10,1195000.0,2023-05-03,2361.0,981.0,37.242041,-121.944653,1.0,404.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920083,single family,116  Fancher Ct,Los Gatos,CA,95030,3.0,2.0,1.0,2250.0,1974.0,64.0,2948000,2023-02-28,2850000.0,2023-05-03,10189.0,1267.0,37.235806,-121.982073,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81919224,single family,21701  Summit Rd,Los Gatos,CA,95033,3.0,2.0,1.0,2045.0,1962.0,34.0,1598000,2023-03-28,1600000.0,2023-05-01,9380.0,782.0,37.150311,-121.99439299999999,1.0,115.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81921094,single family,242  Thurston St,Los Gatos,CA,95030,2.0,1.0,0.0,773.0,1954.0,53.0,1750000,2023-03-09,1595000.0,2023-05-01,3630.0,2063.0,37.233688,-121.980678,1.0,0.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922259,single family,108  Kennedy Ct,Los Gatos,CA,95032,4.0,3.0,1.0,3860.0,1997.0,36.0,4995000,2023-03-23,5400000.0,2023-04-28,18975.0,1399.0,37.219133,-121.952424,2.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922352,single family,200  More Ave,Los Gatos,CA,95032,4.0,2.0,0.0,1612.0,1968.0,37.0,1880000,2023-03-22,2025000.0,2023-04-28,8233.0,1256.0,37.262705,-121.98468700000001,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81919249,single family,11675  Skyline Blvd,Los Gatos,CA,95033,3.0,2.0,0.0,1442.0,1978.0,50.0,1498000,2023-03-09,1480000.0,2023-04-28,112433.0,1026.0,37.284965,-122.150297,2.0,0.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922028,single family,18121  Mountain View Ct,Los Gatos,CA,95033,3.0,2.0,0.0,1295.0,1972.0,32.0,1000000,2023-03-27,980000.0,2023-04-28,42632.0,757.0,37.155648,-121.990251,2.0,115.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920012,single family,111  Panorama Way,Los Gatos,CA,95032,4.0,2.0,0.0,1568.0,1964.0,59.0,1995000,2023-02-27,2300000.0,2023-04-27,8668.0,1467.0,37.237734,-121.92966899999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81921726,single family,102  Creekside Village Dr,Los Gatos,CA,95032,2.0,2.0,1.0,1348.0,2005.0,40.0,1599000,2023-03-16,1600000.0,2023-04-25,1967.0,1187.0,37.22841,-121.977158,2.0,240.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81917805,single family,104  Whitney Ave,Los Gatos,CA,95030,3.0,2.0,0.0,1962.0,1936.0,81.0,2749000,2023-02-02,2650000.0,2023-04-24,10363.0,1351.0,37.222446000000005,-121.97026399999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922926,townhomes,154  Altura Vista,Los Gatos,CA,95032,3.0,2.0,1.0,2203.0,1977.0,0.0,1795000,2023-04-24,1886625.0,2023-04-24,1882.0,856.0,37.258607,-121.990174,2.0,820.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920055,single family,820  Lilac Way,Los Gatos,CA,95032,4.0,2.0,1.0,2179.0,1961.0,52.0,3399950,2023-03-03,3400000.0,2023-04-24,8864.0,1560.0,37.237025,-121.95973899999998,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922572,single family,100  Fancher Ct,Los Gatos,CA,95030,4.0,2.0,0.0,1892.0,1974.0,31.0,2575000,2023-03-24,2950888.0,2023-04-24,8118.0,1560.0,37.235287,-121.98144199999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923295,single family,138  Loma Alta Ave,Los Gatos,CA,95030,4.0,3.0,0.0,2037.0,1930.0,17.0,2850000,2023-04-04,3000000.0,2023-04-21,6981.0,1473.0,37.219962,-121.97059899999999,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81919949,single family,15853  Orange Blossom Ln,Los Gatos,CA,95032,3.0,2.0,0.0,1587.0,1954.0,38.0,2499000,2023-03-14,2650000.0,2023-04-21,8000.0,1670.0,37.238137,-121.956617,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81922258,single family,128  Creekside Village Dr,Los Gatos,CA,95032,3.0,2.0,1.0,1502.0,2005.0,28.0,1695000,2023-03-23,1790000.0,2023-04-20,3441.0,1192.0,37.22761,-121.977499,2.0,240.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923935,condos,216  Altura Vista,Los Gatos,CA,95032,2.0,2.0,0.0,1440.0,1977.0,12.0,1399000,2023-04-07,1575000.0,2023-04-19,2696.0,1094.0,37.256683,-121.988428,1.0,820.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81919735,single family,17130  Crescent Dr,Los Gatos,CA,95030,4.0,3.0,2.0,3341.0,1955.0,45.0,4989000,2023-02-28,5025000.0,2023-04-14,63510.0,1504.0,37.219353000000005,-121.958396,1.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81923392,single family,14855  LA Rinconada Dr,Los Gatos,CA,95032,3.0,2.0,1.0,3126.0,1954.0,11.0,3750000,2023-04-02,3500000.0,2023-04-13,30949.0,1120.0,37.252541,-121.973894,1.0,0.0,4.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920804,single family,15  Roberts Rd,Los Gatos,CA,95032,4.0,2.0,1.0,2514.0,1996.0,37.0,2798000,2023-03-07,2880000.0,2023-04-13,6109.0,1146.0,37.233554,-121.973161,2.0,75.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81914659,single family,182  Wedgewood Ave,Los Gatos,CA,95032,4.0,3.0,0.0,1914.0,1962.0,121.0,2250000,2022-12-10,2500000.0,2023-04-10,8030.0,1306.0,37.263321999999995,-121.981771,1.0,0.0,1.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81917053,single family,16384  Peacock Ln,Los Gatos,CA,95032,4.0,3.0,0.0,1801.0,1949.0,48.0,3200000,2023-02-21,3165000.0,2023-04-10,10681.0,1757.0,37.230487,-121.952176,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81919760,townhomes,204  Pine Wood Ln,Los Gatos,CA,95032,3.0,2.0,1.0,1454.0,1972.0,42.0,1375000,2023-02-24,1375000.0,2023-04-07,1638.0,946.0,37.263462,-121.975301,2.0,428.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81918816,single family,16800  Frank Ave,Los Gatos,CA,95032,4.0,2.0,1.0,2565.0,1994.0,31.0,3399000,2023-03-07,3525000.0,2023-04-07,7999.0,1374.0,37.238954,-121.96390600000001,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920033,single family,106  Costances Ct,Los Gatos,CA,95032,4.0,3.0,0.0,3001.0,2014.0,37.0,3675000,2023-02-28,3805000.0,2023-04-06,11208.0,1268.0,37.237524,-121.94981899999999,2.0,75.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81900035,single family,450  Fox Run,Los Gatos,CA,95033,4.0,2.0,0.0,2795.0,1992.0,267.0,1849000,2022-07-13,1738000.0,2023-04-06,108900.0,622.0,37.250138,-122.1205,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81920790,single family,254  Howes Dr,Los Gatos,CA,95032,3.0,2.0,0.0,1272.0,1963.0,23.0,1849000,2023-03-13,1880000.0,2023-04-05,6300.0,1478.0,37.242028999999995,-121.929055,1.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81921420,townhomes,112  Charter Oaks Cir,Los Gatos,CA,95032,3.0,2.0,0.0,1295.0,1973.0,23.0,1350000,2023-03-13,1435000.0,2023-04-05,3053.0,1108.0,37.253617999999996,-121.964951,1.0,501.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81916754,single family,15879  Ravine Rd,Los Gatos,CA,95030,7.0,5.0,1.0,3392.0,1960.0,0.0,2700000,2023-04-04,2375000.0,2023-04-04,105058.0,700.0,37.237561,-122.01035800000001,1.0,0.0,3.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
ML81918517,single family,15641  Loma Vista Ave,Los Gatos,CA,95032,5.0,4.0,0.0,3143.0,2008.0,53.0,3688000,2023-02-10,3510000.0,2023-04-04,7401.0,1117.0,37.241084,-121.950818,2.0,0.0,2.0,84,A+,A-,F,B+,A+,A+,C+,A+,A+
